group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
3,AOX2,4.415044,7.926781,2.8294756129450153e-05,5.82596959657084e-05,0.2111111111111111,0.0025185185185185185
3,CG7881,4.037465,7.690817,0.00011419775824831597,0.0002210992415262652,0.17777777777777778,0.001925925925925926
3,lncRNA:CR42839,4.768072,7.572297,7.213575443805992e-06,1.5515479842446877e-05,0.2222222222222222,0.0011851851851851852
3,lncRNA:CR43771,2.9007735,7.085832,0.004689371357912467,0.007612615840766992,0.1,0.001037037037037037
3,Cyp4p1,3.5983422,6.767724,0.0005257784630613476,0.0009585751377599774,0.14444444444444443,0.0013333333333333333
3,CG10405,3.858548,6.73702,0.0002155086188716134,0.0004077741132859289,0.18888888888888888,0.001925925925925926
3,CG13737,53.15375,6.7149076,3.807338851480704e-71,6.043395002350323e-70,1.0,0.08385185185185186
3,CG14118,5.539464,6.69515,3.0437096692392843e-07,7.255565361714623e-07,0.32222222222222224,0.006222222222222222
3,Sur,15.669943,6.6913166,2.325053371586571e-27,1.430802074822505e-26,0.8222222222222222,0.06088888888888889
3,brp,5.5459013,6.4997497,2.961252120031388e-07,7.067427494108324e-07,0.28888888888888886,0.006518518518518518
3,AhcyL2,3.3580034,6.480216,0.001156632066703748,0.0020150384437347527,0.14444444444444443,0.0014814814814814814
3,Pif1A,4.04507,6.4748607,0.00011109918886512105,0.00021530850555256018,0.17777777777777778,0.0028148148148148147
3,t,3.7386246,6.436808,0.00032663575959317724,0.0006088271381047107,0.14444444444444443,0.002074074074074074
3,if,28.473099,6.2526975,6.739779202355311e-47,7.702604802691785e-46,0.9666666666666667,0.12177777777777778
3,CG31559,10.215696,6.250582,1.1366989774063502e-16,4.537720468688025e-16,0.6222222222222222,0.018814814814814815
3,hig,3.4251487,6.194729,0.0009312012888157187,0.0016394388887600684,0.13333333333333333,0.0016296296296296295
3,CG43901,9.31,6.0730004,8.486307031491024e-15,3.0971923472594976e-14,0.5666666666666667,0.01911111111111111
3,Muc4B,20.909784,6.062286,2.8609240566978003e-36,2.3742108354338593e-35,0.9222222222222223,0.11259259259259259
3,CG1632,6.8416176,6.061871,9.552437881622996e-10,2.6387949949234798e-09,0.4,0.008296296296296296
3,Achl,3.5518792,5.9364886,0.0006140012298494544,0.0011113144431664334,0.15555555555555556,0.004740740740740741
3,CG33284,8.642865,5.9110694,2.0355433311971228e-13,6.876835578368658e-13,0.5222222222222223,0.009481481481481481
4,hh,6.632482,8.694429,1.9256531404839786e-10,7.066617029299003e-10,0.1583011583011583,0.001063668135541711
4,CG32204,5.933857,8.671646,9.488218322691963e-09,3.0755975114074436e-08,0.13127413127413126,0.001063668135541711
4,Wnt4,10.087415,8.157476,2.1806881638024285e-20,1.201481081984809e-19,0.305019305019305,0.0031910044066251328
4,cas,8.253218,7.439745,7.995282407108867e-15,3.561373009848048e-14,0.22393822393822393,0.002279288861875095
4,upd1,5.849019,6.836886,1.4909061756984022e-08,4.748108839803829e-08,0.12355212355212356,0.002127336271083422
4,Notum,5.3981457,6.8314986,1.5258044886033138e-07,4.500898196469952e-07,0.10810810810810811,0.002127336271083422
4,robo2,25.19039,6.826544,1.0392417554496354e-71,1.539617415480941e-70,0.7644787644787645,0.03342956997416806
4,shf,7.379551,6.744264,2.1752526369188866e-12,8.771179987576156e-12,0.1891891891891892,0.00303905181583346
4,DIP-theta,5.239036,6.2302666,3.352714525361616e-07,9.55189323464848e-07,0.10424710424710425,0.001671478498708403
4,CG17716,8.741432,5.8219643,2.9804114872218545e-16,1.3894692248120535e-15,0.2471042471042471,0.010028870992250418
4,pk,13.629365,5.4508967,2.959070152077536e-32,2.2674867065728243e-31,0.4594594594594595,0.02628779820695943
4,CG42458,6.341191,5.271592,1.0120186179064806e-09,3.5323511968812587e-09,0.15057915057915058,0.008813250265917033
4,CG45263,15.277993,5.237204,4.811211454169531e-38,4.454825420527343e-37,0.5366795366795367,0.04437015651116852
4,otk,9.867841,5.218553,1.0538807794117201e-19,5.696652861684974e-19,0.30115830115830117,0.01367573317125057
4,CG46339,17.860731,4.998854,3.5180879727092164e-47,3.844904888206794e-46,0.6640926640926641,0.1451147242060477
4,Octalpha2R,17.464458,4.668162,7.126900367577392e-46,7.622353334307371e-45,0.640926640926641,0.07916729980246164
4,CG4928,7.436135,4.4680963,1.5187568115156028e-12,6.173808176892694e-12,0.20463320463320464,0.01777845312262574
4,Pgant2,6.294756,4.354853,1.3078040303280043e-09,4.540986216416682e-09,0.15444015444015444,0.011852302081750494
4,pdm3,5.3347516,4.3463225,2.087400902320375e-07,6.059218874660015e-07,0.11583011583011583,0.008509345084333687
4,sr,6.139865,4.310734,3.084478262137172e-09,1.0402962098270395e-08,0.14671814671814673,0.009724965810667072
4,ths,13.353331,4.1962595,2.400051789975494e-31,1.791083425354846e-30,0.4942084942084942,0.06594742440358609
4,ptc,16.4105,4.1915097,4.110805948202467e-42,4.1108059482024667e-41,0.637065637065637,0.14997720711138124
4,sick,21.421202,4.1691732,5.617301547221486e-60,7.248131028672885e-59,0.8301158301158301,0.3929493997872664
4,CG31431,5.4065447,4.1463485,1.4589249154948856e-07,4.3291540519136067e-07,0.11969111969111969,0.011396444309375475
4,Con,6.5536966,4.108667,3.015547648325697e-10,1.0886453604063886e-09,0.17374517374517376,0.021577267892417564
5,eag,10.644991,11.756854,1.9335884666760014e-21,8.910545929382495e-21,0.3744075829383886,0.0003017046311660884
5,Nlg2,8.988124,11.388007,1.4822442007374384e-16,5.778729827436407e-16,0.2985781990521327,0.0001508523155830442
5,lncRNA:CR45667,20.671173,10.488496,1.5781767911160699e-52,1.3261989841311513e-51,0.7393364928909952,0.002262784733745663
5,SK,28.734198,10.255771,1.0078130299023112e-74,1.0836699246261411e-73,0.8483412322274881,0.004525569467491326
5,Tbh,5.747135,10.117586,3.1644682859454905e-08,8.114021246014077e-08,0.14691943127962084,0.0001508523155830442
5,lncRNA:CR45665,13.351281,9.805759,7.608460280205236e-30,4.3852797004064764e-29,0.5023696682464455,0.0012068185246643535
5,CG42260,9.610399,9.508736,2.3496762619908833e-18,9.669449637822565e-18,0.33175355450236965,0.0013576708402473978
5,lncRNA:CR45666,17.35606,9.250808,1.8889564531443754e-42,1.3638674751944948e-41,0.6398104265402843,0.0031678986272439284
5,l(2)01289,5.9009547,9.134724,1.4321730437185699e-08,3.7888175759750524e-08,0.15165876777251186,0.0003017046311660884
5,CG15628,6.0294123,8.814608,7.3102847987635614e-09,1.9730863154557522e-08,0.15639810426540285,0.000754261577915221
5,mAChR-A,6.5084686,8.769444,5.482260316294098e-10,1.5890609612446663e-09,0.18009478672985782,0.000754261577915221
5,disco-r,10.387147,8.271731,1.1564485517253303e-20,5.162716748773796e-20,0.3744075829383886,0.002262784733745663
5,Pdfr,13.962173,8.264432,8.896333690692197e-32,5.391717388298301e-31,0.5355450236966824,0.003922160205159149
5,CG2861,6.5085454,7.9786034,5.478234585890069e-10,1.5890609612446663e-09,0.18009478672985782,0.0009051138934982652
5,X11Lbeta,11.344016,7.8962665,1.4118370035456004e-23,6.87025305861606e-23,0.4075829383886256,0.004525569467491326
5,kirre,101.7793,7.4371,1.8287786597915358e-211,4.063952577314524e-210,1.0,0.16488158093226732
5,lncRNA:CR44357,50.351414,7.3257704,9.226768815446704e-122,1.3874840323980006e-120,0.966824644549763,0.04450143309699804
5,chinmo,18.236567,7.291133,3.3671687477026955e-45,2.503471187883045e-44,0.6635071090047393,0.01040880977523005
5,Rgk1,7.5820055,7.2371707,1.0778494817416423e-12,3.5928316058054745e-12,0.23222748815165878,0.002262784733745663
5,futsch,8.292603,7.2006726,1.3181929720687396e-14,4.7760614930026794e-14,0.27488151658767773,0.0034696032584100164
5,CG34353,5.476798,6.8659472,1.2305549286161946e-07,3.0648939691561505e-07,0.13744075829383887,0.002262784733745663
5,CG32719,14.918511,6.652874,8.128010334482407e-35,5.160641482211052e-34,0.5829383886255924,0.013425856086890934
5,lncRNA:CR46148,27.921137,6.6111245,4.441340088831066e-73,4.555220603929298e-72,0.8388625592417062,0.020968471866043142
5,CG9650,33.414364,6.4396296,5.718385168012101e-87,6.727511962367177e-86,0.9004739336492891,0.04585910393724544
5,lncRNA:CR44833,39.04119,6.153615,1.0475857356830959e-100,1.3517235299136721e-99,0.9383886255924171,0.056267913712475484
6,nAChRalpha4,15.521393,4.5422993,7.322829469851644e-46,2.2156821391381676e-45,0.3870967741935484,0.057910734282514795
6,dhd,57.49067,4.514185,4.71847528633604e-309,5.454884724087907e-308,0.9558573853989814,0.2713165893457047
6,scro,8.136036,4.4153643,2.4135422729937064e-15,4.700179694242856e-15,0.12903225806451613,0.012957926731722925
6,CG45544,8.866715,4.0708685,8.778314600569133e-18,1.8155769597867907e-17,0.14261460101867574,0.016637338025915854
6,solo,8.657367,3.9865959,4.527920730890631e-17,9.203090916444372e-17,0.13921901528013583,0.013757798752199648
6,Marf1,16.084665,3.9778552,1.1457089310004798e-48,3.574754854915694e-48,0.4567062818336163,0.10286354183330668
6,asRNA:CR45189,8.589601,3.939889,7.687513817885908e-17,1.556176886211722e-16,0.13921901528013583,0.01743721004639258
6,Sox102F,8.54493,3.9390333,1.0858457860212236e-16,2.19141430074919e-16,0.14261460101867574,0.018717005279155336
6,beat-Ic,7.15834,3.9271567,2.4210183014001804e-12,4.405856781437999e-12,0.10186757215619695,0.011198208286674132
6,qin,12.262607,3.8665998,5.501402680335937e-31,1.392760172236946e-30,0.2631578947368421,0.04431290993441049
6,AGO3,16.804413,3.841454,2.901137766128576e-52,9.343438860317475e-52,0.534804753820034,0.21564549672052472
6,RpL10,53.23186,3.7952352,1.976131409872036e-273,1.9960923332040768e-272,0.9592529711375212,0.48200287953927373
6,fuss,8.809588,3.7046673,1.376270190787002e-17,2.834748075771374e-17,0.15449915110356535,0.026395776675731883
6,snRNA:U12,7.9443717,3.6455169,9.778231388328041e-15,1.8840522906219732e-14,0.13412563667232597,0.021116621340585506
6,Cyp1,37.929325,3.6342275,1.063696977378419e-176,7.115029949019525e-176,0.8726655348047538,0.2613981762917933
6,dpr6,11.33821,3.6217933,4.037478805212359e-27,9.659040203857318e-27,0.2529711375212224,0.05551111822108463
6,lncRNA:CR34335,47.60496,3.503815,2.9921826199668934e-235,2.5683970986840284e-234,0.9643463497453311,0.6520556710926252
6,CG40006,10.501348,3.500448,8.691574001916582e-24,1.9798574036256453e-23,0.22920203735144312,0.051351783714605664
6,CG31999,8.126017,3.3893445,2.57554627771177e-15,5.00592085075174e-15,0.13921901528013583,0.030875059990401535
6,zfh1,11.785128,3.3869052,5.535354742971702e-29,1.365068987169347e-28,0.27504244482173174,0.06175011998080307
6,Oseg1,7.578033,3.289162,1.3413695017626912e-13,2.502555040602036e-13,0.11884550084889643,0.01887697968325068
6,CG32373,7.6517653,3.257545,7.970783869751443e-14,1.4968608206105996e-13,0.12224108658743633,0.020796672532394818
6,me31B,27.857841,3.220741,2.3230399547796093e-114,1.1304330680192747e-113,0.765704584040747,0.23788193888977763
6,Df31,26.989925,3.2114482,1.4818705200847551e-109,7.056526286117882e-109,0.7470288624787776,0.23516237402015677
6,bru1,17.971758,3.2011979,1.8179564447879358e-58,6.225878235575123e-58,0.565365025466893,0.17933130699088146
7,CG1208,8.294927,29.59168,3.8775664412653604e-14,1.5206142906922983e-13,0.3353658536585366,0.0
7,CG13332,5.234535,27.731482,5.035486321338077e-07,1.3356727642806572e-06,0.1524390243902439,0.0
7,Vmat,22.182795,16.139626,4.1856670326604675e-51,3.9674569029957037e-50,0.774390243902439,0.0002995805871779509
7,pio,27.965784,14.1332035,4.232869277822625e-64,5.099842503400753e-63,0.8841463414634146,0.0005991611743559018
7,ckd,25.73984,12.942077,2.623555587498317e-59,2.883028118130019e-58,0.823170731707317,0.0026962252846015576
7,Abd-B,26.045893,12.067736,5.537545351003328e-60,6.118834641992628e-59,0.8658536585365854,0.0007489514679448772
7,Pkcdelta,22.315731,11.558565,1.9910370703905556e-51,1.9052986319526847e-50,0.7987804878048781,0.0007489514679448772
7,frm,18.673004,11.447031,2.429300485414045e-42,1.959113294688746e-41,0.75,0.002396644697423607
7,CG43078,20.258158,11.435828,2.2089778853943664e-46,1.9900701670219516e-45,0.7926829268292683,0.001048532055122828
7,CAH1,22.515223,11.383124,6.634230278430069e-52,6.379067575413528e-51,0.8292682926829268,0.0014979029358897543
7,lncRNA:iab8,14.82077,11.1800585,5.100406052132746e-32,3.2281050962865477e-31,0.6158536585365854,0.0005991611743559018
7,dpy,31.3797,10.941846,5.355104548223344e-71,7.188059796272945e-70,0.9390243902439024,0.0049430796884361895
7,CG10514,10.796203,10.853216,7.708766939825319e-21,3.778807323443784e-20,0.4634146341463415,0.0002995805871779509
